level_0,index,incident_id,incident_date,state,city_or_county,address,killed,injured,incident_url,year,month-year
89,89,1524264,2019-10-10,Pennsylvania,Philadelphia,900 block of S 5th St,0,5,https://www.gunviolencearchive.org/incident/1524264,2019,10-2019
90,90,1522979,2019-10-09,Massachusetts,Lowell,149 Ennell Street,0,5,https://www.gunviolencearchive.org/incident/1522979,2019,10-2019
91,91,1523204,2019-10-09,Maryland,Baltimore,1600 block of W North Ave,1,3,https://www.gunviolencearchive.org/incident/1523204,2019,10-2019
92,92,1521226,2019-10-07,Massachusetts,Abington,135 Centre Ave,5,0,https://www.gunviolencearchive.org/incident/1521226,2019,10-2019
93,93,1520425,2019-10-06,Indiana,Evansville,1127 Chestnut St,0,5,https://www.gunviolencearchive.org/incident/1520425,2019,10-2019
94,94,1520499,2019-10-06,Colorado,Denver,7100 block of Ruth Way,0,4,https://www.gunviolencearchive.org/incident/1520499,2019,10-2019
95,95,1520330,2019-10-06,Kansas,Kansas City,1013 Central Ave,4,5,https://www.gunviolencearchive.org/incident/1520330,2019,10-2019
96,96,1520547,2019-10-05,Missouri,Saint Louis,10035 Crown Point Dr,0,5,https://www.gunviolencearchive.org/incident/1520547,2019,10-2019
97,97,1519090,2019-10-03,North Carolina,Roxboro,700 South Foushee St,1,3,https://www.gunviolencearchive.org/incident/1519090,2019,10-2019
98,98,1518859,2019-10-03,Missouri,Marshall,S Olson Ave,1,3,https://www.gunviolencearchive.org/incident/1518859,2019,10-2019
99,99,1517804,2019-10-01,Missouri,Saint Louis,Leonor K. Sullivan Blvd and Poplar St,0,4,https://www.gunviolencearchive.org/incident/1517804,2019,10-2019
100,100,1515312,2019-09-29,Illinois,Round Lake (Round Lake Park),500 block of Fairlawn Ave,1,3,https://www.gunviolencearchive.org/incident/1515312,2019,09-2019
101,101,1515242,2019-09-29,Wisconsin,Milwaukee,1500 block of N 29th St,0,4,https://www.gunviolencearchive.org/incident/1515242,2019,09-2019
102,102,1515128,2019-09-29,Florida,Jacksonville,2200 block of Clemente Dr,0,4,https://www.gunviolencearchive.org/incident/1515128,2019,09-2019
103,103,1517360,2019-09-29,Kansas,Claflin,1500 block of NE 100th Rd,0,4,https://www.gunviolencearchive.org/incident/1517360,2019,09-2019
104,104,1515327,2019-09-29,Texas,Beaumont,4100 block of Highland Ave,4,0,https://www.gunviolencearchive.org/incident/1515327,2019,09-2019
105,105,1511999,2019-09-24,Illinois,Chicago,2000 block of South Hoyne Ave,1,3,https://www.gunviolencearchive.org/incident/1511999,2019,09-2019
106,106,1510411,2019-09-23,Indiana,Gary,1600 block of Connecticut St,2,2,https://www.gunviolencearchive.org/incident/1510411,2019,09-2019
107,107,1509721,2019-09-22,Missouri,Kansas City,2111 Television Plaza,0,5,https://www.gunviolencearchive.org/incident/1509721,2019,09-2019
108,108,1509411,2019-09-21,Louisiana,New Orleans,Poland Ave and St. Claude Ave,0,4,https://www.gunviolencearchive.org/incident/1509411,2019,09-2019
109,109,1508804,2019-09-21,South Carolina,Lancaster,1399 Old Charlotte Rd,2,8,https://www.gunviolencearchive.org/incident/1508804,2019,09-2019
110,110,1509510,2019-09-21,Indiana,Indianapolis,101 W Maryland St,0,6,https://www.gunviolencearchive.org/incident/1509510,2019,09-2019
111,111,1512486,2019-09-21,Ohio,Cleveland,3616 East 144th St,4,0,https://www.gunviolencearchive.org/incident/1512486,2019,09-2019
112,112,1508859,2019-09-20,Louisiana,New Orleans,Canal Blvd and City Park Ave,1,5,https://www.gunviolencearchive.org/incident/1508859,2019,09-2019
113,113,1507939,2019-09-19,District of Columbia,Washington,1300 block of Columbia Rd NW,1,5,https://www.gunviolencearchive.org/incident/1507939,2019,09-2019
114,114,1507156,2019-09-18,Illinois,Chicago,4200 block of W Madison St,3,1,https://www.gunviolencearchive.org/incident/1507156,2019,09-2019
115,115,1507092,2019-09-18,California,Wilmington,800 block of Bayview Ave,2,2,https://www.gunviolencearchive.org/incident/1507092,2019,09-2019
116,116,1505354,2019-09-16,Wyoming,Cheyenne,3436 E 11th St,2,2,https://www.gunviolencearchive.org/incident/1505354,2019,09-2019
117,117,1504030,2019-09-14,Missouri,Saint Louis,5200 block of Tennessee Ave,1,3,https://www.gunviolencearchive.org/incident/1504030,2019,09-2019
118,118,1504012,2019-09-14,California,Oakland,38th Ave and MacArthur Blvd,1,4,https://www.gunviolencearchive.org/incident/1504012,2019,09-2019
119,119,1504387,2019-09-14,Georgia,Lagrange,1400 block of Elm St,0,4,https://www.gunviolencearchive.org/incident/1504387,2019,09-2019
120,120,1503207,2019-09-12,New Mexico,Albuquerque,1919 Ladera Dr NW,1,4,https://www.gunviolencearchive.org/incident/1503207,2019,09-2019
121,121,1503192,2019-09-12,New Mexico,Albuquerque,1028 Lura Pl SW,4,2,https://www.gunviolencearchive.org/incident/1503192,2019,09-2019
122,122,1501350,2019-09-10,Illinois,Chicago,2200 block of W Maypole Ave,0,4,https://www.gunviolencearchive.org/incident/1501350,2019,09-2019
123,123,1499460,2019-09-08,South Carolina,Sumter,1083 Broad St,2,2,https://www.gunviolencearchive.org/incident/1499460,2019,09-2019
124,124,1500098,2019-09-08,Louisiana,Alexandria,2900 block of Cypress St,1,3,https://www.gunviolencearchive.org/incident/1500098,2019,09-2019
125,125,1499300,2019-09-07,North Carolina,Whiteville,Brittany Ln,3,1,https://www.gunviolencearchive.org/incident/1499300,2019,09-2019
126,126,1497180,2019-09-04,Florida,Jacksonville,400 W 62nd St,0,4,https://www.gunviolencearchive.org/incident/1497180,2019,09-2019
127,127,1497702,2019-09-04,Louisiana,Marrero,3044 Sorbonne Dr,2,2,https://www.gunviolencearchive.org/incident/1497702,2019,09-2019
128,128,1494697,2019-09-02,North Carolina,Greensboro,5528 W Market St,2,2,https://www.gunviolencearchive.org/incident/1494697,2019,09-2019
129,129,1495192,2019-09-02,Alabama,Elkmont,25019 Ridge Road,5,0,https://www.gunviolencearchive.org/incident/1495192,2019,09-2019
130,130,1495141,2019-09-02,Illinois,Chicago,6200 block of S King Dr,0,4,https://www.gunviolencearchive.org/incident/1495141,2019,09-2019
131,131,1494113,2019-09-01,Connecticut,Hartford,80 Edgewood St,1,3,https://www.gunviolencearchive.org/incident/1494113,2019,09-2019
132,132,1494669,2019-09-01,North Carolina,Rocky Mount,521 Country Club Road,0,4,https://www.gunviolencearchive.org/incident/1494669,2019,09-2019
133,133,1494548,2019-09-01,Alabama,Valley,502 Boulevard,0,7,https://www.gunviolencearchive.org/incident/1494548,2019,09-2019
134,134,1493374,2019-09-01,Ohio,Toledo,3257 Stickney Ave,0,4,https://www.gunviolencearchive.org/incident/1493374,2019,09-2019
135,135,1492778,2019-08-31,North Carolina,Charlotte,10035 Dabney Dr,1,3,https://www.gunviolencearchive.org/incident/1492778,2019,08-2019
136,136,1492377,2019-08-31,South Carolina,Moncks Corner,336 Maplewood Rd,0,4,https://www.gunviolencearchive.org/incident/1492377,2019,08-2019
137,137,1492441,2019-08-31,Texas,Odessa,8250 TX 191,8,23,https://www.gunviolencearchive.org/incident/1492441,2019,08-2019
138,138,1492264,2019-08-31,Pennsylvania,Philadelphia,4600 block of 4th St,2,2,https://www.gunviolencearchive.org/incident/1492264,2019,08-2019
139,139,1493429,2019-08-31,Maryland,Baltimore,900 block of N Monroe St,0,4,https://www.gunviolencearchive.org/incident/1493429,2019,08-2019
140,140,1492297,2019-08-31,Maryland,Frederick,600 block of N Market St,0,4,https://www.gunviolencearchive.org/incident/1492297,2019,08-2019
141,141,1493038,2019-08-31,Illinois,Chicago,7100 block of S Paulina St,2,3,https://www.gunviolencearchive.org/incident/1493038,2019,08-2019
142,142,1491495,2019-08-30,Maryland,Baltimore,1600 block of E 29th St,1,3,https://www.gunviolencearchive.org/incident/1491495,2019,08-2019
143,143,1492087,2019-08-30,Alabama,Mobile,1621 Virginia St,0,9,https://www.gunviolencearchive.org/incident/1492087,2019,08-2019
144,144,1490466,2019-08-29,Maryland,Baltimore,2500 block of E Monument St,1,3,https://www.gunviolencearchive.org/incident/1490466,2019,08-2019
145,145,1487729,2019-08-25,New Mexico,Hobbs,1700 block of E Bond St,3,4,https://www.gunviolencearchive.org/incident/1487729,2019,08-2019
146,146,1487573,2019-08-25,Illinois,Chicago,8200 block of S Maryland Ave,1,3,https://www.gunviolencearchive.org/incident/1487573,2019,08-2019
147,147,1487356,2019-08-24,Maryland,Temple Hills (Camp Springs),6200 block of Maxwell Dr,0,7,https://www.gunviolencearchive.org/incident/1487356,2019,08-2019
148,148,1487224,2019-08-24,Massachusetts,Lynn,Warren Street,1,3,https://www.gunviolencearchive.org/incident/1487224,2019,08-2019
149,149,1486232,2019-08-23,Texas,Houston,4900 block of Southwind St,3,2,https://www.gunviolencearchive.org/incident/1486232,2019,08-2019
150,150,1489373,2019-08-23,Georgia,Dublin,200 Riverview Park Dr,0,4,https://www.gunviolencearchive.org/incident/1489373,2019,08-2019
151,151,1486675,2019-08-23,Missouri,Saint Louis,1122 Union Blvd,1,3,https://www.gunviolencearchive.org/incident/1486675,2019,08-2019
152,152,1485340,2019-08-22,South Carolina,Columbia,851 Bush River Rd,2,2,https://www.gunviolencearchive.org/incident/1485340,2019,08-2019
153,153,1485548,2019-08-22,California,Los Angeles,300 block of West Fifth St,0,4,https://www.gunviolencearchive.org/incident/1485548,2019,08-2019
154,154,1484335,2019-08-20,Georgia,Atlanta,111 James P Brawley Dr SW,0,4,https://www.gunviolencearchive.org/incident/1484335,2019,08-2019
155,155,1482199,2019-08-18,Missouri,Kansas City,770 W 47th St,0,4,https://www.gunviolencearchive.org/incident/1482199,2019,08-2019
156,156,1481989,2019-08-17,Texas,Houston,12500 block of Mylla St,0,6,https://www.gunviolencearchive.org/incident/1481989,2019,08-2019
157,157,1480326,2019-08-15,Alabama,Montgomery,847 N University Dr,2,3,https://www.gunviolencearchive.org/incident/1480326,2019,08-2019
158,158,1479894,2019-08-15,Pennsylvania,Philadelphia,1400 block of W Conlyn St,0,5,https://www.gunviolencearchive.org/incident/1479894,2019,08-2019
159,159,1478869,2019-08-14,Pennsylvania,Philadelphia,3716 N 15th St,0,6,https://www.gunviolencearchive.org/incident/1478869,2019,08-2019
160,160,1479395,2019-08-13,Washington,Tacoma,E 38th St and E Roosevelt Ave,2,3,https://www.gunviolencearchive.org/incident/1479395,2019,08-2019
161,161,1478480,2019-08-12,Mississippi,Greenwood,200 Young St,0,4,https://www.gunviolencearchive.org/incident/1478480,2019,08-2019
162,162,1475924,2019-08-11,Illinois,Chicago,3500 block of W Lake St,0,6,https://www.gunviolencearchive.org/incident/1475924,2019,08-2019
163,163,1475361,2019-08-10,Virginia,Richmond,6346 Midlothian Turnpike,0,4,https://www.gunviolencearchive.org/incident/1475361,2019,08-2019
164,164,1476271,2019-08-10,California,San Francisco,1100 Fillmore St,0,4,https://www.gunviolencearchive.org/incident/1476271,2019,08-2019
165,165,1475208,2019-08-09,Illinois,Chicago,7300 block of S Artesian Ave,0,4,https://www.gunviolencearchive.org/incident/1475208,2019,08-2019
166,166,1472641,2019-08-07,Missouri,Saint Louis,4900 block of Plover Ave,3,1,https://www.gunviolencearchive.org/incident/1472641,2019,08-2019
167,167,1469344,2019-08-05,New York,Brooklyn,216 Buffalo Ave,0,4,https://www.gunviolencearchive.org/incident/1469344,2019,08-2019
168,168,1527721,2019-08-04,Louisiana,Lake Charles,110 Pryce St,0,4,https://www.gunviolencearchive.org/incident/1527721,2019,08-2019
169,169,1468190,2019-08-04,Illinois,Chicago,1800 S Kildare Ave,1,7,https://www.gunviolencearchive.org/incident/1468190,2019,08-2019
170,170,1468799,2019-08-04,Tennessee,Memphis,443 E Shelby Dr,1,3,https://www.gunviolencearchive.org/incident/1468799,2019,08-2019
171,171,1468091,2019-08-04,Illinois,Chicago,2900 block of W Roosevelt Rd,0,7,https://www.gunviolencearchive.org/incident/1468091,2019,08-2019
172,172,1467828,2019-08-04,Ohio,Dayton,419 E 5th St,10,17,https://www.gunviolencearchive.org/incident/1467828,2019,08-2019
173,173,1466705,2019-08-03,Texas,El Paso,7101 Gateway Blvd,23,23,https://www.gunviolencearchive.org/incident/1466705,2019,08-2019
174,174,1467157,2019-08-02,Virginia,Suffolk,200 block of N Broad St,2,3,https://www.gunviolencearchive.org/incident/1467157,2019,08-2019
175,175,1462317,2019-07-30,Ohio,Columbus,1280 E Long St,0,5,https://www.gunviolencearchive.org/incident/1462317,2019,07-2019
176,176,1460630,2019-07-28,Pennsylvania,Philadelphia,2600 block of Carroll St,1,5,https://www.gunviolencearchive.org/incident/1460630,2019,07-2019
177,177,1460448,2019-07-28,California,Gilroy,7050 Miller Ave,4,17,https://www.gunviolencearchive.org/incident/1460448,2019,07-2019
178,178,1461352,2019-07-28,Wisconsin,Chippewa Falls,16964 54th Ave,5,2,https://www.gunviolencearchive.org/incident/1461352,2019,07-2019
179,179,1459941,2019-07-28,District of Columbia,Washington,637 T St NW,0,4,https://www.gunviolencearchive.org/incident/1459941,2019,07-2019
180,180,1460726,2019-07-28,Illinois,Chicago,3938 W Roosevelt Rd,0,4,https://www.gunviolencearchive.org/incident/1460726,2019,07-2019
181,181,1459389,2019-07-27,Kansas,Wichita,505 N Rock Rd,1,3,https://www.gunviolencearchive.org/incident/1459389,2019,07-2019
182,182,1459718,2019-07-27,New York,Brooklyn,1555 Linden Blvd,1,11,https://www.gunviolencearchive.org/incident/1459718,2019,07-2019
183,183,1459201,2019-07-26,Washington,Kennewick,E 10th Ave,1,3,https://www.gunviolencearchive.org/incident/1459201,2019,07-2019
184,184,1457165,2019-07-25,California,Canoga Park,21901 Roscoe Boulevard,4,2,https://www.gunviolencearchive.org/incident/1457165,2019,07-2019
185,185,1453327,2019-07-21,Illinois,Chicago,3900 block of Roosevelt Rd,0,4,https://www.gunviolencearchive.org/incident/1453327,2019,07-2019
186,186,1453884,2019-07-21,District of Columbia,Washington,2300 block of 15th St NE,0,4,https://www.gunviolencearchive.org/incident/1453884,2019,07-2019
187,187,1453350,2019-07-20,Maryland,Baltimore,2800 block of Boarman Ave,1,3,https://www.gunviolencearchive.org/incident/1453350,2019,07-2019
188,188,1452654,2019-07-20,Pennsylvania,Clairton,501 Waddell Ave,0,4,https://www.gunviolencearchive.org/incident/1452654,2019,07-2019
189,189,1452617,2019-07-20,Illinois,Chicago,2401 N Lake Shore Dr,0,7,https://www.gunviolencearchive.org/incident/1452617,2019,07-2019
190,190,1450767,2019-07-18,Illinois,Chicago,3427 W Fulton Blvd,1,3,https://www.gunviolencearchive.org/incident/1450767,2019,07-2019
191,191,1450124,2019-07-17,Texas,Lubbock,N Elder Ave and E Colgate St,1,3,https://www.gunviolencearchive.org/incident/1450124,2019,07-2019
192,192,1449602,2019-07-16,Texas,San Antonio,6989 San Pedro Ave,0,4,https://www.gunviolencearchive.org/incident/1449602,2019,07-2019
193,193,1448578,2019-07-15,Georgia,Atlanta,1572 Hardee St NE,0,4,https://www.gunviolencearchive.org/incident/1448578,2019,07-2019
194,194,1447456,2019-07-14,Illinois,Chicago,4600 block of W Erie St,0,4,https://www.gunviolencearchive.org/incident/1447456,2019,07-2019
