level_0,index,incident_id,incident_date,state,city_or_county,address,killed,injured,incident_url,year,month-year
371,371,2050972,2021-07-02,Illinois,Champaign,704 N Hickory St,1,4,https://www.gunviolencearchive.org/incident/2050972,2021,07-2021
372,372,2050593,2021-07-01,Illinois,Chicago,6500 block of S Halsted St,0,7,https://www.gunviolencearchive.org/incident/2050593,2021,07-2021
373,373,2050151,2021-07-01,South Carolina,Spartanburg,225 Amelia St,2,4,https://www.gunviolencearchive.org/incident/2050151,2021,07-2021
374,374,2050353,2021-07-01,Virginia,Chesapeake,1200 block of Seaboard Ave,2,2,https://www.gunviolencearchive.org/incident/2050353,2021,07-2021
375,375,2049419,2021-06-30,Illinois,Chicago,2200 block of S Millard Ave,0,4,https://www.gunviolencearchive.org/incident/2049419,2021,06-2021
376,376,2049845,2021-06-30,Texas,Houston,12101 Fondren Rd,3,1,https://www.gunviolencearchive.org/incident/2049845,2021,06-2021
377,377,2049907,2021-06-30,Louisiana,Marrero,6500 block of Lapalco Blvd,0,4,https://www.gunviolencearchive.org/incident/2049907,2021,06-2021
378,378,2050167,2021-06-30,Delaware,Dover,100 block of S New St,1,3,https://www.gunviolencearchive.org/incident/2050167,2021,06-2021
379,379,2046714,2021-06-27,Illinois,Chicago,2000 block of E 71st St,1,5,https://www.gunviolencearchive.org/incident/2046714,2021,06-2021
380,380,2046574,2021-06-27,Illinois,Saint Charles,2051 Lincoln Hwy,1,3,https://www.gunviolencearchive.org/incident/2046574,2021,06-2021
381,381,2046897,2021-06-27,Illinois,Chicago,6300 block of South Artesian Ave,1,10,https://www.gunviolencearchive.org/incident/2046897,2021,06-2021
382,382,2047170,2021-06-27,Tennessee,Memphis,2500 block of Dunn Ave,3,1,https://www.gunviolencearchive.org/incident/2047170,2021,06-2021
383,383,2047726,2021-06-27,North Carolina,Greensboro,801 Province Spring Cir,0,4,https://www.gunviolencearchive.org/incident/2047726,2021,06-2021
384,384,2046781,2021-06-26,Texas,Houston,4902 Laura Koppe Rd,1,3,https://www.gunviolencearchive.org/incident/2046781,2021,06-2021
385,385,2045579,2021-06-26,Illinois,Chicago,6100 block of N McCormick Blvd,1,3,https://www.gunviolencearchive.org/incident/2045579,2021,06-2021
386,386,2047787,2021-06-26,Alabama,Fort Deposit,Forest Dr,1,3,https://www.gunviolencearchive.org/incident/2047787,2021,06-2021
387,387,2045043,2021-06-25,Ohio,Columbus,I-670 and Neil Ave,0,4,https://www.gunviolencearchive.org/incident/2045043,2021,06-2021
388,388,2045564,2021-06-25,Illinois,Chicago,7000 block of S Indiana Ave,0,4,https://www.gunviolencearchive.org/incident/2045564,2021,06-2021
389,389,2044701,2021-06-25,New York,Bronx,Zerega Ave and Watson Ave,0,5,https://www.gunviolencearchive.org/incident/2044701,2021,06-2021
390,390,2044733,2021-06-24,Florida,Gainesville,4701 NW 6th St,1,4,https://www.gunviolencearchive.org/incident/2044733,2021,06-2021
391,391,2043834,2021-06-23,Alabama,Montgomery,100 block of Rotary St,2,2,https://www.gunviolencearchive.org/incident/2043834,2021,06-2021
392,392,2043465,2021-06-23,New York,Buffalo,114 Hickory St,0,4,https://www.gunviolencearchive.org/incident/2043465,2021,06-2021
393,393,2043898,2021-06-23,Illinois,Chicago,4900 block of W Hubbard St,0,4,https://www.gunviolencearchive.org/incident/2043898,2021,06-2021
394,394,2043715,2021-06-23,Illinois,Chicago,7000 block of S Vincennes Ave,0,4,https://www.gunviolencearchive.org/incident/2043715,2021,06-2021
395,395,2041726,2021-06-21,Missouri,Saint Louis,4002 Sullivan Ave,3,4,https://www.gunviolencearchive.org/incident/2041726,2021,06-2021
396,396,2041555,2021-06-21,District of Columbia,Washington,300 block of 50th St NE,0,4,https://www.gunviolencearchive.org/incident/2041555,2021,06-2021
397,397,2040643,2021-06-20,Virginia,Richmond,200 block of Crane St,1,3,https://www.gunviolencearchive.org/incident/2040643,2021,06-2021
398,398,2041297,2021-06-20,California,Richmond,2108 Dunn Ave,3,5,https://www.gunviolencearchive.org/incident/2041297,2021,06-2021
399,399,2040265,2021-06-20,Colorado,Aurora,12455 E Mississippi Ave,1,4,https://www.gunviolencearchive.org/incident/2040265,2021,06-2021
400,400,2041363,2021-06-20,Florida,Wildwood,9605 Co Rd 235,1,10,https://www.gunviolencearchive.org/incident/2041363,2021,06-2021
401,401,2040374,2021-06-20,Texas,Dallas,4619 E. R L Thornton Freeway,0,8,https://www.gunviolencearchive.org/incident/2040374,2021,06-2021
402,402,2040243,2021-06-20,Indiana,Granger,7321 Heritage Square Dr,1,4,https://www.gunviolencearchive.org/incident/2040243,2021,06-2021
403,403,2040991,2021-06-20,New Jersey,Atlantic City,1700 block of Atlantic Ave,1,3,https://www.gunviolencearchive.org/incident/2040991,2021,06-2021
404,404,2040732,2021-06-20,Ohio,Cincinnati,3000 block of Borden St,1,3,https://www.gunviolencearchive.org/incident/2040732,2021,06-2021
405,405,2039457,2021-06-19,Alaska,Anchorage,E 3rd Ave and Gambell St,1,4,https://www.gunviolencearchive.org/incident/2039457,2021,06-2021
406,406,2039346,2021-06-19,Louisiana,Baton Rouge,7132 Florida Blvd,2,4,https://www.gunviolencearchive.org/incident/2039346,2021,06-2021
407,407,2040013,2021-06-19,New Jersey,Newark,525 Elizabeth Ave,0,4,https://www.gunviolencearchive.org/incident/2040013,2021,06-2021
408,408,2039964,2021-06-19,California,Oakland,2200 block of Lakeshore Ave,1,7,https://www.gunviolencearchive.org/incident/2039964,2021,06-2021
409,409,2039441,2021-06-18,Minnesota,Minneapolis,400 block of 14th Ave SE,0,5,https://www.gunviolencearchive.org/incident/2039441,2021,06-2021
410,410,2037813,2021-06-17,Virginia,Petersburg,Virginia Ave and Melville St,0,4,https://www.gunviolencearchive.org/incident/2037813,2021,06-2021
411,411,2037887,2021-06-17,North Carolina,Durham,1600 block of Holloway St,2,2,https://www.gunviolencearchive.org/incident/2037887,2021,06-2021
412,412,2038622,2021-06-17,Ohio,Cincinnati,3056 Mathers St,1,3,https://www.gunviolencearchive.org/incident/2038622,2021,06-2021
413,413,2038152,2021-06-17,New Jersey,Paterson,Rosa Parks Blvd and Hamilton Ave,0,4,https://www.gunviolencearchive.org/incident/2038152,2021,06-2021
414,414,2036635,2021-06-16,Maryland,Baltimore,2100 block of West Lexington St,1,5,https://www.gunviolencearchive.org/incident/2036635,2021,06-2021
415,415,2036121,2021-06-15,Illinois,Chicago,3800 block of W Monroe,0,5,https://www.gunviolencearchive.org/incident/2036121,2021,06-2021
416,416,2035452,2021-06-15,Illinois,Chicago,6221 S Morgan St,5,3,https://www.gunviolencearchive.org/incident/2035452,2021,06-2021
417,417,2035313,2021-06-15,Alabama,Albertville,956 Industrial Blvd,3,2,https://www.gunviolencearchive.org/incident/2035313,2021,06-2021
418,418,2035733,2021-06-14,Georgia,Columbus,3400 8th Ave,2,2,https://www.gunviolencearchive.org/incident/2035733,2021,06-2021
419,419,2034408,2021-06-14,Michigan,Lansing,300 block of N Cedar St,2,2,https://www.gunviolencearchive.org/incident/2034408,2021,06-2021
420,420,2034470,2021-06-14,Florida,Boynton Beach,I-95,1,3,https://www.gunviolencearchive.org/incident/2034470,2021,06-2021
421,421,2033905,2021-06-13,Ohio,West Salem,9161 Rainbow Hwy,1,6,https://www.gunviolencearchive.org/incident/2033905,2021,06-2021
422,422,2033605,2021-06-13,Kentucky,Louisville,5200 block of Robinwood Rd,1,3,https://www.gunviolencearchive.org/incident/2033605,2021,06-2021
423,423,2032220,2021-06-12,Texas,Austin,400 block of E 6th St,1,14,https://www.gunviolencearchive.org/incident/2032220,2021,06-2021
424,424,2032486,2021-06-12,Ohio,Cleveland,8805 Buckeye Rd,3,4,https://www.gunviolencearchive.org/incident/2032486,2021,06-2021
425,425,2032203,2021-06-12,Illinois,Chicago,7500 block of S Prairie Ave,1,9,https://www.gunviolencearchive.org/incident/2032203,2021,06-2021
426,426,2031801,2021-06-11,Washington,Seattle (White Center),9808 16th Ave SW,2,2,https://www.gunviolencearchive.org/incident/2031801,2021,06-2021
427,427,2031976,2021-06-11,Georgia,Savannah,200 block of Avery St,2,6,https://www.gunviolencearchive.org/incident/2031976,2021,06-2021
428,428,2032580,2021-06-11,North Carolina,Winston Salem (Winston-salem),844 E. Devonshire St,1,3,https://www.gunviolencearchive.org/incident/2032580,2021,06-2021
429,429,2032282,2021-06-11,Texas,Dallas,378 N Jim Miller Rd,0,5,https://www.gunviolencearchive.org/incident/2032282,2021,06-2021
430,430,2030720,2021-06-10,Michigan,Detroit,1600 block Calvert Ave,1,3,https://www.gunviolencearchive.org/incident/2030720,2021,06-2021
431,431,2030639,2021-06-10,New York,Yonkers,150 Elm St,0,4,https://www.gunviolencearchive.org/incident/2030639,2021,06-2021
432,432,2030708,2021-06-10,Illinois,Chicago,6530 S Claremont Ave,1,4,https://www.gunviolencearchive.org/incident/2030708,2021,06-2021
433,433,2029078,2021-06-08,Tennessee,Nashville,Clarksville Pike and Buena Vista Pike,1,3,https://www.gunviolencearchive.org/incident/2029078,2021,06-2021
434,434,2028745,2021-06-08,Tennessee,Memphis,2246 Eldridge Ave,1,4,https://www.gunviolencearchive.org/incident/2028745,2021,06-2021
435,435,2028928,2021-06-08,Texas,Houston,4115 Washington Ave,0,5,https://www.gunviolencearchive.org/incident/2028928,2021,06-2021
436,436,2027736,2021-06-07,Ohio,Cleveland,4100 block of E 81st St,0,6,https://www.gunviolencearchive.org/incident/2027736,2021,06-2021
437,437,2027046,2021-06-07,Florida,Homestead,12550 SW 282nd St,3,3,https://www.gunviolencearchive.org/incident/2027046,2021,06-2021
438,438,2026802,2021-06-06,Missouri,Saint Louis,100 N 7th St,0,4,https://www.gunviolencearchive.org/incident/2026802,2021,06-2021
439,439,2026651,2021-06-06,North Carolina,Snow Hill,50 block of Katie Ct,0,4,https://www.gunviolencearchive.org/incident/2026651,2021,06-2021
440,440,2027725,2021-06-06,Ohio,Cleveland,3700 block of Woodbridge Ave,0,8,https://www.gunviolencearchive.org/incident/2027725,2021,06-2021
441,441,2026713,2021-06-06,Utah,Salt Lake City,1354 N General Dr,1,4,https://www.gunviolencearchive.org/incident/2026713,2021,06-2021
442,442,2026123,2021-06-06,Florida,Miami (Kendall),10549 SW 109th Ct,3,6,https://www.gunviolencearchive.org/incident/2026123,2021,06-2021
443,443,2027375,2021-06-06,California,Oakland,5100 block of Ygnacio Ave,0,5,https://www.gunviolencearchive.org/incident/2027375,2021,06-2021
444,444,2026112,2021-06-06,Illinois,Chicago,8900 block of S Cottage Grove Ave,0,8,https://www.gunviolencearchive.org/incident/2026112,2021,06-2021
445,445,2026257,2021-06-05,Louisiana,New Orleans,10150 I-10 Service Rd,0,9,https://www.gunviolencearchive.org/incident/2026257,2021,06-2021
446,446,2025260,2021-06-05,Indiana,Indianapolis,7500 N Shadeland Ave,2,2,https://www.gunviolencearchive.org/incident/2025260,2021,06-2021
447,447,2025891,2021-06-04,Michigan,Muskegon,1675 E. Sherman Blvd,1,3,https://www.gunviolencearchive.org/incident/2025891,2021,06-2021
448,448,2022821,2021-06-02,Ohio,Toledo,1830 W Bancroft St,0,4,https://www.gunviolencearchive.org/incident/2022821,2021,06-2021
449,449,2025254,2021-06-02,Arkansas,Magnolia,Calhoun Rd,0,4,https://www.gunviolencearchive.org/incident/2025254,2021,06-2021
450,450,2022391,2021-06-02,Ohio,Springfield,1935 S Yellow Springs St,0,6,https://www.gunviolencearchive.org/incident/2022391,2021,06-2021
451,451,2021130,2021-05-31,New York,Brooklyn,Knickerbocker Ave,0,4,https://www.gunviolencearchive.org/incident/2021130,2021,05-2021
452,452,2021398,2021-05-31,Missouri,Saint Louis,8800 block of N Broadway,0,4,https://www.gunviolencearchive.org/incident/2021398,2021,05-2021
453,453,2022129,2021-05-31,Ohio,Cleveland (Garfield Heights),13000 block of Alvin Ave,1,5,https://www.gunviolencearchive.org/incident/2022129,2021,05-2021
454,454,2019751,2021-05-30,Alabama,Aliceville,7th Street NE,1,4,https://www.gunviolencearchive.org/incident/2019751,2021,05-2021
455,455,2019622,2021-05-30,Florida,Hialeah,7630 NW 186th St,3,20,https://www.gunviolencearchive.org/incident/2019622,2021,05-2021
456,456,2020535,2021-05-30,Illinois,Chicago,6718 S Stony Island Ave,0,4,https://www.gunviolencearchive.org/incident/2020535,2021,05-2021
457,457,2019155,2021-05-29,Texas,San Antonio,3300 block of Fallen Leaf Ln,2,2,https://www.gunviolencearchive.org/incident/2019155,2021,05-2021
458,458,2019384,2021-05-29,Missouri,Saint Louis,10466 W Florissant Ave,1,3,https://www.gunviolencearchive.org/incident/2019384,2021,05-2021
459,459,2018931,2021-05-28,Florida,Miami,2022 NW 1st Ct,1,6,https://www.gunviolencearchive.org/incident/2018931,2021,05-2021
460,460,2018495,2021-05-27,North Carolina,Durham,1200 block of Fayetteville St,0,5,https://www.gunviolencearchive.org/incident/2018495,2021,05-2021
461,461,2015849,2021-05-26,Illinois,Chicago,7200 block of S Princeton Ave,1,3,https://www.gunviolencearchive.org/incident/2015849,2021,05-2021
462,462,2015730,2021-05-26,California,San Jose,101 W Younger Ave,10,0,https://www.gunviolencearchive.org/incident/2015730,2021,05-2021
463,463,2014343,2021-05-24,Michigan,Inkster,27000 block of Rosewood St,2,2,https://www.gunviolencearchive.org/incident/2014343,2021,05-2021
464,464,2014381,2021-05-24,Ohio,West Jefferson,127 Jackson St,4,0,https://www.gunviolencearchive.org/incident/2014381,2021,05-2021
465,465,2012971,2021-05-23,Illinois,Chicago,3344 W Ohio St,0,4,https://www.gunviolencearchive.org/incident/2012971,2021,05-2021
466,466,2013595,2021-05-23,New York,Bay Shore,135 S Clinton Ave,0,4,https://www.gunviolencearchive.org/incident/2013595,2021,05-2021
467,467,2013059,2021-05-23,New Jersey,Paterson,Hillman St and E Main St,0,5,https://www.gunviolencearchive.org/incident/2013059,2021,05-2021
468,468,2013096,2021-05-23,Virginia,Norfolk,3100 block of Westminster Ave,0,4,https://www.gunviolencearchive.org/incident/2013096,2021,05-2021
469,469,2012765,2021-05-22,South Carolina,North Charleston,Piggly Wiggly Dr and W Jimtown Dr,1,14,https://www.gunviolencearchive.org/incident/2012765,2021,05-2021
470,470,2012345,2021-05-22,Delaware,Wilmington,800 block of N Pine St,0,4,https://www.gunviolencearchive.org/incident/2012345,2021,05-2021
471,471,2011569,2021-05-22,Minnesota,Minneapolis,322 N 1st Ave,2,7,https://www.gunviolencearchive.org/incident/2011569,2021,05-2021
472,472,2013043,2021-05-22,Ohio,Columbus,233 S Civic Center Dr,1,5,https://www.gunviolencearchive.org/incident/2013043,2021,05-2021
473,473,2011610,2021-05-22,Indiana,Fort Wayne,2177 Eden St,1,4,https://www.gunviolencearchive.org/incident/2011610,2021,05-2021
474,474,2012633,2021-05-22,New Jersey,Bridgeton,1029 E Commerce St,3,11,https://www.gunviolencearchive.org/incident/2012633,2021,05-2021
475,475,2011077,2021-05-21,New York,Albany,1st St and Quail St,1,5,https://www.gunviolencearchive.org/incident/2011077,2021,05-2021
476,476,2011482,2021-05-21,New Jersey,Jersey City,16 Brinkerhoff St,2,4,https://www.gunviolencearchive.org/incident/2011482,2021,05-2021
477,477,2010083,2021-05-20,Indiana,Evansville,800 block of Shadewood Ave,1,3,https://www.gunviolencearchive.org/incident/2010083,2021,05-2021
478,478,2007722,2021-05-18,California,Oakland,I-580 and Seminary Ave,2,5,https://www.gunviolencearchive.org/incident/2007722,2021,05-2021
479,479,2008415,2021-05-18,California,Hemet,1200 block of Valencia Ave,1,4,https://www.gunviolencearchive.org/incident/2008415,2021,05-2021
480,480,2005991,2021-05-16,Ohio,Cincinnati,7751 Reading Rd,1,3,https://www.gunviolencearchive.org/incident/2005991,2021,05-2021
481,481,2005776,2021-05-16,Georgia,Atlanta,630 Travis St NW,0,4,https://www.gunviolencearchive.org/incident/2005776,2021,05-2021
482,482,2005671,2021-05-16,Michigan,East Lansing,6170 Abbot Rd,0,5,https://www.gunviolencearchive.org/incident/2005671,2021,05-2021
483,483,2006621,2021-05-16,Georgia,Columbus,2727 Manchester Expy,0,4,https://www.gunviolencearchive.org/incident/2006621,2021,05-2021
484,484,2006204,2021-05-16,Georgia,Stone Mountain,4766 Redan Rd,1,5,https://www.gunviolencearchive.org/incident/2006204,2021,05-2021
485,485,2005813,2021-05-16,Alabama,Birmingham,1010 18th St S,1,4,https://www.gunviolencearchive.org/incident/2005813,2021,05-2021
486,486,2005238,2021-05-15,District of Columbia,Washington,3900 block of Minnesota Ave NE,1,3,https://www.gunviolencearchive.org/incident/2005238,2021,05-2021
487,487,2005196,2021-05-15,New York,Bronx,1625 Webster Ave,1,4,https://www.gunviolencearchive.org/incident/2005196,2021,05-2021
488,488,2004666,2021-05-15,Illinois,Chicago,7800 block of S Loomis St,2,3,https://www.gunviolencearchive.org/incident/2004666,2021,05-2021
489,489,2004413,2021-05-14,Pennsylvania,Philadelphia,5600 block of Market St,0,4,https://www.gunviolencearchive.org/incident/2004413,2021,05-2021
490,490,2003383,2021-05-13,Georgia,Augusta,201 E Telfair St,2,2,https://www.gunviolencearchive.org/incident/2003383,2021,05-2021
491,491,2003167,2021-05-13,District of Columbia,Washington,200 block of 37th Pl SE,1,3,https://www.gunviolencearchive.org/incident/2003167,2021,05-2021
492,492,2003334,2021-05-13,Rhode Island,Providence,87 Carolina Ave,0,8,https://www.gunviolencearchive.org/incident/2003334,2021,05-2021
493,493,2002269,2021-05-12,Pennsylvania,Philadelphia,5500 block of Kingsessing Ave,1,3,https://www.gunviolencearchive.org/incident/2002269,2021,05-2021
494,494,2002286,2021-05-12,Georgia,Buford,2910 Buford Dr NE,2,2,https://www.gunviolencearchive.org/incident/2002286,2021,05-2021
495,495,2001137,2021-05-11,Maryland,Baltimore,800 block of W Lexington St,0,4,https://www.gunviolencearchive.org/incident/2001137,2021,05-2021
496,496,2001362,2021-05-10,Alabama,Montgomery,3804 S Court St,0,7,https://www.gunviolencearchive.org/incident/2001362,2021,05-2021
497,497,1999417,2021-05-09,Pennsylvania,Philadelphia,100 block of E Albanus St,2,3,https://www.gunviolencearchive.org/incident/1999417,2021,05-2021
498,498,1999125,2021-05-09,Colorado,Colorado Springs,2828 Preakness Way,7,0,https://www.gunviolencearchive.org/incident/1999125,2021,05-2021
499,499,1999193,2021-05-09,Arizona,Phoenix,122 N 2nd St,1,7,https://www.gunviolencearchive.org/incident/1999193,2021,05-2021
500,500,1999909,2021-05-09,California,Los Angeles,6112 W Afton Pl,1,3,https://www.gunviolencearchive.org/incident/1999909,2021,05-2021
501,501,2000132,2021-05-09,South Carolina,Charleston,500 Block of King St,0,5,https://www.gunviolencearchive.org/incident/2000132,2021,05-2021
502,502,1999423,2021-05-09,New Jersey,Newark,378 Chancellor Ave,0,4,https://www.gunviolencearchive.org/incident/1999423,2021,05-2021
503,503,1998865,2021-05-08,California,Citrus Heights,7440 Auburn Blvd,0,4,https://www.gunviolencearchive.org/incident/1998865,2021,05-2021
504,504,1998693,2021-05-08,California,Oakland,1440 block of Lakeshore Ave,0,4,https://www.gunviolencearchive.org/incident/1998693,2021,05-2021
505,505,1998476,2021-05-08,Maryland,Gwynn Oak (Woodlawn),7300 block of Maury Rd,4,1,https://www.gunviolencearchive.org/incident/1998476,2021,05-2021
506,506,1998537,2021-05-08,Michigan,Detroit,15700 block of Plymouth Rd,0,4,https://www.gunviolencearchive.org/incident/1998537,2021,05-2021
507,507,1999307,2021-05-08,California,Compton,15100 block of S Lime Ave,2,2,https://www.gunviolencearchive.org/incident/1999307,2021,05-2021
508,508,1998602,2021-05-08,Wisconsin,Milwaukee,900 block of S 10th St,0,4,https://www.gunviolencearchive.org/incident/1998602,2021,05-2021
509,509,1998067,2021-05-07,Missouri,Saint Louis (Kinloch),5541 Mable Ave,2,4,https://www.gunviolencearchive.org/incident/1998067,2021,05-2021
510,510,1999434,2021-05-06,New Jersey,Paterson,22nd Ave and E 30th St,0,5,https://www.gunviolencearchive.org/incident/1999434,2021,05-2021
511,511,1996236,2021-05-05,Illinois,Chicago,6900 block of S Cornell Ave,0,4,https://www.gunviolencearchive.org/incident/1996236,2021,05-2021
512,512,1993551,2021-05-03,Michigan,Saginaw,1315 Randolph St,1,4,https://www.gunviolencearchive.org/incident/1993551,2021,05-2021
513,513,1993090,2021-05-02,Ohio,Columbus,491 Park St,0,4,https://www.gunviolencearchive.org/incident/1993090,2021,05-2021
514,514,1993664,2021-05-02,Pennsylvania,Philadelphia,5200 block of Burton St,1,3,https://www.gunviolencearchive.org/incident/1993664,2021,05-2021
515,515,1993221,2021-05-02,Maryland,Baltimore,1500 block of Washington Blvd,1,3,https://www.gunviolencearchive.org/incident/1993221,2021,05-2021
516,516,1993280,2021-05-02,Illinois,Chicago,2100 block of W Adams St,0,5,https://www.gunviolencearchive.org/incident/1993280,2021,05-2021
517,517,1992570,2021-05-02,Minnesota,Saint Paul,843 Selby Ave,0,4,https://www.gunviolencearchive.org/incident/1992570,2021,05-2021
518,518,1992127,2021-05-01,Delaware,Wilmington,800 block of N Pine St,0,4,https://www.gunviolencearchive.org/incident/1992127,2021,05-2021
519,519,1992534,2021-05-01,Louisiana,New Orleans,St Bernard Ave and N Claiborne Ave,2,4,https://www.gunviolencearchive.org/incident/1992534,2021,05-2021
520,520,1992410,2021-05-01,New York,New Rochelle,Horton Ave and Brook St,1,4,https://www.gunviolencearchive.org/incident/1992410,2021,05-2021
521,521,1992490,2021-05-01,Massachusetts,Holyoke,209 South St,0,5,https://www.gunviolencearchive.org/incident/1992490,2021,05-2021
522,522,1992469,2021-05-01,Florida,Clewiston,1117 Harlem Academy Ave,1,3,https://www.gunviolencearchive.org/incident/1992469,2021,05-2021
523,523,1990821,2021-04-29,Georgia,Atlanta,2300 block of Polar Rock Terrace SW,1,5,https://www.gunviolencearchive.org/incident/1990821,2021,04-2021
524,524,1990600,2021-04-28,Florida,Miami,2100 block of NW 85th St,0,5,https://www.gunviolencearchive.org/incident/1990600,2021,04-2021
525,525,1989840,2021-04-28,North Carolina,Boone,553 Hardaman Cir,5,0,https://www.gunviolencearchive.org/incident/1989840,2021,04-2021
526,526,1988688,2021-04-27,Virginia,Richmond,4000 Midlothian Turnpike,2,3,https://www.gunviolencearchive.org/incident/1988688,2021,04-2021
527,527,1989023,2021-04-27,Alabama,Fairfield,200 block of Glen Crest Dr,1,4,https://www.gunviolencearchive.org/incident/1989023,2021,04-2021
528,528,1987241,2021-04-26,Louisiana,Houma,656 Corporate Dr,0,5,https://www.gunviolencearchive.org/incident/1987241,2021,04-2021
529,529,1988326,2021-04-26,Oregon,Gresham,SE Stark St and SE 174th Ave,0,7,https://www.gunviolencearchive.org/incident/1988326,2021,04-2021
530,530,1991347,2021-04-25,Texas,Palestine,1101 W Palestine Ave,0,4,https://www.gunviolencearchive.org/incident/1991347,2021,04-2021
531,531,1986770,2021-04-25,Missouri,Kansas City,E 18th St and Vine St,1,4,https://www.gunviolencearchive.org/incident/1986770,2021,04-2021
532,532,1987235,2021-04-25,Alabama,Phenix City,1700 Highway 280 Bypass,0,4,https://www.gunviolencearchive.org/incident/1987235,2021,04-2021
533,533,1986593,2021-04-25,Arkansas,Little Rock,1900 E 6th St,1,3,https://www.gunviolencearchive.org/incident/1986593,2021,04-2021
534,534,1985432,2021-04-24,Louisiana,New Orleans,100 block of Bourbon St,0,5,https://www.gunviolencearchive.org/incident/1985432,2021,04-2021
535,535,1984807,2021-04-22,California,San Diego,500 block of J St,1,4,https://www.gunviolencearchive.org/incident/1984807,2021,04-2021
536,536,1981805,2021-04-19,Texas,Houston,700 E Whitney St,2,4,https://www.gunviolencearchive.org/incident/1981805,2021,04-2021
537,537,1982260,2021-04-19,Georgia,Atlanta,1191 Oakland Ln SW,0,5,https://www.gunviolencearchive.org/incident/1982260,2021,04-2021
538,538,1980689,2021-04-18,Wisconsin,Kenosha,1548 Sheridan Rd,3,3,https://www.gunviolencearchive.org/incident/1980689,2021,04-2021
539,539,1981521,2021-04-18,Michigan,Detroit,Ward Ave and W McNichols Rd,1,5,https://www.gunviolencearchive.org/incident/1981521,2021,04-2021
540,540,1981353,2021-04-18,Louisiana,Shreveport,3701 Hearne Ave,0,6,https://www.gunviolencearchive.org/incident/1981353,2021,04-2021
541,541,1982020,2021-04-18,Alabama,Montgomery,2300 block of Day St,1,4,https://www.gunviolencearchive.org/incident/1982020,2021,04-2021
542,542,1980492,2021-04-17,Ohio,Columbus,5001 Chatterton Rd,1,5,https://www.gunviolencearchive.org/incident/1980492,2021,04-2021
543,543,1980971,2021-04-17,Louisiana,La Place (Laplace),624 Golfview Dr,0,9,https://www.gunviolencearchive.org/incident/1980971,2021,04-2021
544,544,1979684,2021-04-16,Michigan,Detroit,Conant St and Minnesota St,0,4,https://www.gunviolencearchive.org/incident/1979684,2021,04-2021
545,545,1978635,2021-04-15,Indiana,Indianapolis,8951 Mirabel Rd,9,7,https://www.gunviolencearchive.org/incident/1978635,2021,04-2021
546,546,1978561,2021-04-15,District of Columbia,Washington,1800 block of West Virginia Ave NE,0,4,https://www.gunviolencearchive.org/incident/1978561,2021,04-2021
547,547,1979869,2021-04-15,Louisiana,Lake Charles,4101 5th Ave,1,3,https://www.gunviolencearchive.org/incident/1979869,2021,04-2021
548,548,1978616,2021-04-15,Florida,Pensacola,700 Truman Ave,0,6,https://www.gunviolencearchive.org/incident/1978616,2021,04-2021
549,549,1978652,2021-04-15,Illinois,Chicago,600 block of N Sawyer Ave,0,4,https://www.gunviolencearchive.org/incident/1978652,2021,04-2021
550,550,1976538,2021-04-13,Maryland,Baltimore,2300 block of Hoffman St,0,4,https://www.gunviolencearchive.org/incident/1976538,2021,04-2021
551,551,1974943,2021-04-11,Kansas,Wichita,200 block of N Battin St,1,3,https://www.gunviolencearchive.org/incident/1974943,2021,04-2021
552,552,1975004,2021-04-11,Washington,Seattle,306 23rd Ave S,0,4,https://www.gunviolencearchive.org/incident/1975004,2021,04-2021
553,553,1974088,2021-04-10,Tennessee,Memphis,385 Western Park Dr,1,3,https://www.gunviolencearchive.org/incident/1974088,2021,04-2021
554,554,1973809,2021-04-10,Michigan,Allendale,4926 Becker Dr,0,4,https://www.gunviolencearchive.org/incident/1973809,2021,04-2021
555,555,1973692,2021-04-10,Missouri,Koshkonong,US-63 and MO-F,1,3,https://www.gunviolencearchive.org/incident/1973692,2021,04-2021
556,556,1975405,2021-04-10,Connecticut,Waterbury,36 Gasparri Ln,0,4,https://www.gunviolencearchive.org/incident/1975405,2021,04-2021
557,557,1973844,2021-04-09,Texas,Fort Worth,2000 block of SW Loop 820,1,5,https://www.gunviolencearchive.org/incident/1973844,2021,04-2021
558,558,1972187,2021-04-08,Texas,Bryan,350 Stone City Dr,1,5,https://www.gunviolencearchive.org/incident/1972187,2021,04-2021
559,559,1971410,2021-04-07,South Carolina,Rock Hill,4456 Marshall Rd,7,0,https://www.gunviolencearchive.org/incident/1971410,2021,04-2021
560,560,1970937,2021-04-07,Wisconsin,Milwaukee,2627 W Capitol Dr,2,3,https://www.gunviolencearchive.org/incident/1970937,2021,04-2021
561,561,1973435,2021-04-07,Ohio,Dayton,Hoover Ave and Summit Square,0,4,https://www.gunviolencearchive.org/incident/1973435,2021,04-2021
562,562,1969899,2021-04-06,District of Columbia,Washington,4100 block of Ames St NE,0,4,https://www.gunviolencearchive.org/incident/1969899,2021,04-2021
563,563,1970245,2021-04-06,Michigan,Detroit,6100 block of Lodewyck St,1,3,https://www.gunviolencearchive.org/incident/1970245,2021,04-2021
564,564,1970378,2021-04-05,Illinois,Chicago,6800 block of S Justine Ave,0,7,https://www.gunviolencearchive.org/incident/1970378,2021,04-2021
565,565,1969065,2021-04-05,Maryland,Baltimore,300 block of N Eutaw St,0,5,https://www.gunviolencearchive.org/incident/1969065,2021,04-2021
